sha,refactoring_type,url,match_type
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Rename Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,FP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Inline Module,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Inline Method,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Inline Method,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,FP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Extract Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,FP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Extract Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,FP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Extract Variable,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,FP
be65ce986a45bf2f35b5494db3fa6e993b905aeb,Extract Module,https://github.com/shenweichen/DeepCTR/commit/be65ce986a45bf2f35b5494db3fa6e993b905aeb,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,TP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Move Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Inline Module,,FP
be309642f7f34c3253a847fbbe0190df922af517,Extract Module,,FP
be309642f7f34c3253a847fbbe0190df922af517,Extract Module,,FP
be309642f7f34c3253a847fbbe0190df922af517,Extract Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Extract Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Extract Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Extract Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Extract Method,,FP
be309642f7f34c3253a847fbbe0190df922af517,Extract Class,https://github.com/rlworkgroup/garage/commit/be309642f7f34c3253a847fbbe0190df922af517,FN
bd21854f4470d9bec9813829f85bfeb74e04a5c4,Rename Method,https://github.com/dit/dit/commit/bd21854f4470d9bec9813829f85bfeb74e04a5c4,TP
bd21854f4470d9bec9813829f85bfeb74e04a5c4,Rename Method,https://github.com/dit/dit/commit/bd21854f4470d9bec9813829f85bfeb74e04a5c4,TP
bd21854f4470d9bec9813829f85bfeb74e04a5c4,Rename Method,https://github.com/dit/dit/commit/bd21854f4470d9bec9813829f85bfeb74e04a5c4,TP
bd21854f4470d9bec9813829f85bfeb74e04a5c4,Rename Method,https://github.com/dit/dit/commit/bd21854f4470d9bec9813829f85bfeb74e04a5c4,TP
bd21854f4470d9bec9813829f85bfeb74e04a5c4,Rename Method,https://github.com/dit/dit/commit/bd21854f4470d9bec9813829f85bfeb74e04a5c4,TP
bd21854f4470d9bec9813829f85bfeb74e04a5c4,Rename Method,https://github.com/dit/dit/commit/bd21854f4470d9bec9813829f85bfeb74e04a5c4,TP
bd21854f4470d9bec9813829f85bfeb74e04a5c4,Rename Method,https://github.com/dit/dit/commit/bd21854f4470d9bec9813829f85bfeb74e04a5c4,TP
bd21854f4470d9bec9813829f85bfeb74e04a5c4,Rename Class,https://github.com/dit/dit/commit/bd21854f4470d9bec9813829f85bfeb74e04a5c4,TP
bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,Rename Method,https://github.com/tryolabs/luminoth/commit/bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,TP
bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,Rename Method,https://github.com/tryolabs/luminoth/commit/bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,TP
bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,Rename Method,https://github.com/tryolabs/luminoth/commit/bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,TP
bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,Rename Method,https://github.com/tryolabs/luminoth/commit/bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,TP
bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,Rename Method,https://github.com/tryolabs/luminoth/commit/bc2bb0dd739ae257c518561c7eae74abb2cbc2c6,TP
bc19ed6b434f77e5758f4baf9cb23ed5d2b25a72,Rename Method,https://github.com/jbms/beancount-import/commit/bc19ed6b434f77e5758f4baf9cb23ed5d2b25a72,TP
bc19ed6b434f77e5758f4baf9cb23ed5d2b25a72,Move Method,https://github.com/jbms/beancount-import/commit/bc19ed6b434f77e5758f4baf9cb23ed5d2b25a72,TP
bbcd9df7e7b55415cee666d891cd7c0d291e433f,Rename Class,https://github.com/DagnyT/hardnet/commit/bbcd9df7e7b55415cee666d891cd7c0d291e433f,TP
bbcd9df7e7b55415cee666d891cd7c0d291e433f,Extract Method,https://github.com/DagnyT/hardnet/commit/bbcd9df7e7b55415cee666d891cd7c0d291e433f,TP
bb5c316bc40d2037781d7fb2de09870360c28d4a,Extract Method,https://github.com/uber/ludwig/commit/bb5c316bc40d2037781d7fb2de09870360c28d4a,FN
ba7ab2ffe62143949b9730a55291c474352f31e5,Extract Method,https://github.com/keras-team/keras/commit/ba7ab2ffe62143949b9730a55291c474352f31e5,TP
ba675a4894fbf3df2257c3815bc591c770c7470c,Rename Method,https://github.com/deepmipt/DeepPavlov/commit/ba675a4894fbf3df2257c3815bc591c770c7470c,TP
b9ffc2cc041e95367a84059e57f8508c479739cc,Rename Class,https://github.com/UFAL-DSG/tgen/commit/b9ffc2cc041e95367a84059e57f8508c479739cc,FN
b9ffc2cc041e95367a84059e57f8508c479739cc,Extract Class,https://github.com/UFAL-DSG/tgen/commit/b9ffc2cc041e95367a84059e57f8508c479739cc,FN
b8e17e4b92dc23136a0e706b818eecb3e185c829,Rename Variable,https://github.com/chainer/chainer/commit/b8e17e4b92dc23136a0e706b818eecb3e185c829,TP
b8e17e4b92dc23136a0e706b818eecb3e185c829,Rename Method,,FP
b8e17e4b92dc23136a0e706b818eecb3e185c829,Move Method,,FP
b8e17e4b92dc23136a0e706b818eecb3e185c829,Move Method,,FP
b8e17e4b92dc23136a0e706b818eecb3e185c829,Move Method,,FP
b8e17e4b92dc23136a0e706b818eecb3e185c829,Move Method,,FP
b8e17e4b92dc23136a0e706b818eecb3e185c829,Move Method,,FP
b8e17e4b92dc23136a0e706b818eecb3e185c829,Extract Class,https://github.com/chainer/chainer/commit/b8e17e4b92dc23136a0e706b818eecb3e185c829,FN
b864b6c2fb100beac26176117305df5d3bb57b6e,Inline Variable,https://github.com/coala/coala-bears/commit/b864b6c2fb100beac26176117305df5d3bb57b6e,TP
b864b6c2fb100beac26176117305df5d3bb57b6e,Extract Method,https://github.com/coala/coala-bears/commit/b864b6c2fb100beac26176117305df5d3bb57b6e,TP
b7184b95f3115dc3b7fa5d1414c53e5c191c1571,Move Module,https://github.com/pandas-dev/pandas/commit/b7184b95f3115dc3b7fa5d1414c53e5c191c1571,TP
b7184b95f3115dc3b7fa5d1414c53e5c191c1571,Move Module,https://github.com/pandas-dev/pandas/commit/b7184b95f3115dc3b7fa5d1414c53e5c191c1571,TP
b7184b95f3115dc3b7fa5d1414c53e5c191c1571,Move Module,https://github.com/pandas-dev/pandas/commit/b7184b95f3115dc3b7fa5d1414c53e5c191c1571,TP
b7184b95f3115dc3b7fa5d1414c53e5c191c1571,Move Module,https://github.com/pandas-dev/pandas/commit/b7184b95f3115dc3b7fa5d1414c53e5c191c1571,TP
b7184b95f3115dc3b7fa5d1414c53e5c191c1571,Move Module,https://github.com/pandas-dev/pandas/commit/b7184b95f3115dc3b7fa5d1414c53e5c191c1571,TP
b7184b95f3115dc3b7fa5d1414c53e5c191c1571,Move Module,https://github.com/pandas-dev/pandas/commit/b7184b95f3115dc3b7fa5d1414c53e5c191c1571,TP
b7184b95f3115dc3b7fa5d1414c53e5c191c1571,Move Module,https://github.com/pandas-dev/pandas/commit/b7184b95f3115dc3b7fa5d1414c53e5c191c1571,TP
b6909570a71d4506ba901bd35d80257e625b61a6,Rename Variable,,FP
b6909570a71d4506ba901bd35d80257e625b61a6,Rename Variable,,FP
b6909570a71d4506ba901bd35d80257e625b61a6,Rename Class,https://github.com/Bihaqo/t3f/commit/b6909570a71d4506ba901bd35d80257e625b61a6,TP
b6909570a71d4506ba901bd35d80257e625b61a6,Extract Class,https://github.com/Bihaqo/t3f/commit/b6909570a71d4506ba901bd35d80257e625b61a6,FN
b682a5e1c5501339cfa240fb2f696d51a9c6f9ae,Rename Method,https://github.com/autonomio/talos/commit/b682a5e1c5501339cfa240fb2f696d51a9c6f9ae,TP
b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,Rename Variable,https://github.com/asyml/texar/commit/b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,TP
b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,Extract Variable,https://github.com/asyml/texar/commit/b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,FP
b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,Extract Method,https://github.com/asyml/texar/commit/b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,TP
b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,Extract Method,https://github.com/asyml/texar/commit/b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,TP
b5fd7ba5cd24f36e038c3a77f94df740424c0d0b,Rename Method,https://github.com/raghakot/keras-vis/commit/b5fd7ba5cd24f36e038c3a77f94df740424c0d0b,TP
b55913abde69a95155de70ff6b4dd8fd3d51e998,Rename Class,https://github.com/CamDavidsonPilon/lifelines/commit/b55913abde69a95155de70ff6b4dd8fd3d51e998,TP
b55913abde69a95155de70ff6b4dd8fd3d51e998,Rename Class,https://github.com/CamDavidsonPilon/lifelines/commit/b55913abde69a95155de70ff6b4dd8fd3d51e998,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Module,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,TP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Method,,FP
b43bef830938306d5f656a4a27fbd3ebc3a034bd,Move Class,https://github.com/IDSIA/sacred/commit/b43bef830938306d5f656a4a27fbd3ebc3a034bd,FN
b3ff3ce026076b210b39e4b9fca6f10b8641ebb3,Rename Class,https://github.com/albahnsen/CostSensitiveClassification/commit/b3ff3ce026076b210b39e4b9fca6f10b8641ebb3,TP
b3ff3ce026076b210b39e4b9fca6f10b8641ebb3,Rename Class,https://github.com/albahnsen/CostSensitiveClassification/commit/b3ff3ce026076b210b39e4b9fca6f10b8641ebb3,TP
b3ff3ce026076b210b39e4b9fca6f10b8641ebb3,Rename Class,https://github.com/albahnsen/CostSensitiveClassification/commit/b3ff3ce026076b210b39e4b9fca6f10b8641ebb3,TP
b3c391228e6132419735febb397f31089458240d,Rename Method,https://github.com/asyml/texar/commit/b3c391228e6132419735febb397f31089458240d,TP
b3c391228e6132419735febb397f31089458240d,Move Method,https://github.com/asyml/texar/commit/b3c391228e6132419735febb397f31089458240d,TP
b3c391228e6132419735febb397f31089458240d,Move Method,https://github.com/asyml/texar/commit/b3c391228e6132419735febb397f31089458240d,TP
b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,Rename Method,https://github.com/asyml/texar/commit/b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,TP
b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,Rename Method,https://github.com/asyml/texar/commit/b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,TP
b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,Rename Method,https://github.com/asyml/texar/commit/b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,TP
b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,Rename Method,https://github.com/asyml/texar/commit/b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,TP
b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,Move Module,https://github.com/asyml/texar/commit/b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,TP
b3b41f86f34c4d7b0c1a5da075d965b29424f8a4,Rename Method,https://github.com/pierluigiferrari/ssd_keras/commit/b3b41f86f34c4d7b0c1a5da075d965b29424f8a4,TP
b3937221f49720fd6a54a2c818497f19c7bb19c7,Rename Variable,https://github.com/GPflow/GPflow/commit/b3937221f49720fd6a54a2c818497f19c7bb19c7,TP
b3937221f49720fd6a54a2c818497f19c7bb19c7,Rename Method,https://github.com/GPflow/GPflow/commit/b3937221f49720fd6a54a2c818497f19c7bb19c7,TP
b37f83d2f432c67190c631ff554a1a832d9caaa5,Move Method,,FP
b37f83d2f432c67190c631ff554a1a832d9caaa5,Move Method,,FP
b37f83d2f432c67190c631ff554a1a832d9caaa5,Extract Variable,https://github.com/YerevaNN/mimic3-benchmarks/commit/b37f83d2f432c67190c631ff554a1a832d9caaa5,TP
b37f83d2f432c67190c631ff554a1a832d9caaa5,Extract Variable,https://github.com/YerevaNN/mimic3-benchmarks/commit/b37f83d2f432c67190c631ff554a1a832d9caaa5,TP
b349746bd895bcef32ea3d95b61a9bf591918130,Rename Method,https://github.com/nilmtk/nilmtk/commit/b349746bd895bcef32ea3d95b61a9bf591918130,TP
b349746bd895bcef32ea3d95b61a9bf591918130,Rename Method,,FP
b349746bd895bcef32ea3d95b61a9bf591918130,Extract Method,https://github.com/nilmtk/nilmtk/commit/b349746bd895bcef32ea3d95b61a9bf591918130,FN
b2429c0c7d0d3900f74f98b81e42773d972f911e,Rename Class,https://github.com/rusty1s/pytorch_geometric/commit/b2429c0c7d0d3900f74f98b81e42773d972f911e,TP
b218d9104798478d59e046043d34cdbf5f831d7a,Move Method,https://github.com/asappresearch/sru/commit/b218d9104798478d59e046043d34cdbf5f831d7a,FN
b218d9104798478d59e046043d34cdbf5f831d7a,Move Method,https://github.com/asappresearch/sru/commit/b218d9104798478d59e046043d34cdbf5f831d7a,FN
b218d9104798478d59e046043d34cdbf5f831d7a,Move Method,https://github.com/asappresearch/sru/commit/b218d9104798478d59e046043d34cdbf5f831d7a,FN
b218d9104798478d59e046043d34cdbf5f831d7a,Move Method,https://github.com/asappresearch/sru/commit/b218d9104798478d59e046043d34cdbf5f831d7a,FN
b218d9104798478d59e046043d34cdbf5f831d7a,Move Method,https://github.com/asappresearch/sru/commit/b218d9104798478d59e046043d34cdbf5f831d7a,FN
b218d9104798478d59e046043d34cdbf5f831d7a,Move Method,https://github.com/asappresearch/sru/commit/b218d9104798478d59e046043d34cdbf5f831d7a,FN
b218d9104798478d59e046043d34cdbf5f831d7a,Move Method,https://github.com/asappresearch/sru/commit/b218d9104798478d59e046043d34cdbf5f831d7a,FN
b213b32009b08e11c47131e792351b449100fd62,Rename Class,https://github.com/chainer/chainer/commit/b213b32009b08e11c47131e792351b449100fd62,TP
b213b32009b08e11c47131e792351b449100fd62,Extract Class,https://github.com/chainer/chainer/commit/b213b32009b08e11c47131e792351b449100fd62,TP
b1dae602081efc6742f28134bdf0be6c87b9e918,Rename Variable,https://github.com/tensorlayer/tensorlayer/commit/b1dae602081efc6742f28134bdf0be6c87b9e918,TP
b1dae602081efc6742f28134bdf0be6c87b9e918,Rename Variable,https://github.com/tensorlayer/tensorlayer/commit/b1dae602081efc6742f28134bdf0be6c87b9e918,TP
b1dae602081efc6742f28134bdf0be6c87b9e918,Rename Variable,https://github.com/tensorlayer/tensorlayer/commit/b1dae602081efc6742f28134bdf0be6c87b9e918,TP
b1dae602081efc6742f28134bdf0be6c87b9e918,Rename Method,https://github.com/tensorlayer/tensorlayer/commit/b1dae602081efc6742f28134bdf0be6c87b9e918,TP
b1dae602081efc6742f28134bdf0be6c87b9e918,Rename Class,https://github.com/tensorlayer/tensorlayer/commit/b1dae602081efc6742f28134bdf0be6c87b9e918,FN
b1dae602081efc6742f28134bdf0be6c87b9e918,Inline Variable,https://github.com/tensorlayer/tensorlayer/commit/b1dae602081efc6742f28134bdf0be6c87b9e918,TP
b1dae602081efc6742f28134bdf0be6c87b9e918,Inline Class,,FP
b14ddcdcfb9c05bd1fdf7adf0eedf0737a97db27,Rename Variable,https://github.com/maciejkula/spotlight/commit/b14ddcdcfb9c05bd1fdf7adf0eedf0737a97db27,TP
b14ddcdcfb9c05bd1fdf7adf0eedf0737a97db27,Extract Method,https://github.com/maciejkula/spotlight/commit/b14ddcdcfb9c05bd1fdf7adf0eedf0737a97db27,TP
b14ddcdcfb9c05bd1fdf7adf0eedf0737a97db27,Extract Method,https://github.com/maciejkula/spotlight/commit/b14ddcdcfb9c05bd1fdf7adf0eedf0737a97db27,FN
b10ca232a490323ce73ac1a2ce4eb5e6d4f826b9,Rename Method,https://github.com/dit/dit/commit/b10ca232a490323ce73ac1a2ce4eb5e6d4f826b9,TP
b0b466618f669f87ecfe66b9dd655415ba88ed83,Rename Variable,https://github.com/matthewwithanm/django-imagekit/commit/b0b466618f669f87ecfe66b9dd655415ba88ed83,TP
b0b466618f669f87ecfe66b9dd655415ba88ed83,Rename Variable,,FP
b0b466618f669f87ecfe66b9dd655415ba88ed83,Rename Class,https://github.com/matthewwithanm/django-imagekit/commit/b0b466618f669f87ecfe66b9dd655415ba88ed83,TP
b0b466618f669f87ecfe66b9dd655415ba88ed83,Inline Variable,,FP
b0b466618f669f87ecfe66b9dd655415ba88ed83,Inline Variable,,FP
b0b466618f669f87ecfe66b9dd655415ba88ed83,Extract Method,https://github.com/matthewwithanm/django-imagekit/commit/b0b466618f669f87ecfe66b9dd655415ba88ed83,TP
b09454afb34000634c8a77050135e3201f6f365d,Inline Variable,https://github.com/chainer/chainercv/commit/b09454afb34000634c8a77050135e3201f6f365d,TP
b09454afb34000634c8a77050135e3201f6f365d,Inline Variable,https://github.com/chainer/chainercv/commit/b09454afb34000634c8a77050135e3201f6f365d,TP
b09454afb34000634c8a77050135e3201f6f365d,Extract Method,https://github.com/chainer/chainercv/commit/b09454afb34000634c8a77050135e3201f6f365d,TP
b09454afb34000634c8a77050135e3201f6f365d,Extract Method,https://github.com/chainer/chainercv/commit/b09454afb34000634c8a77050135e3201f6f365d,TP
b08279a67211d8e279657aeb3dc3491864ae6281,Rename Method,https://github.com/GPflow/GPflow/commit/b08279a67211d8e279657aeb3dc3491864ae6281,TP
b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,Move Module,https://github.com/kk7nc/RMDL/commit/b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,TP
b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,Move Module,https://github.com/kk7nc/RMDL/commit/b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,TP
b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,Move Module,https://github.com/kk7nc/RMDL/commit/b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,TP
b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,Move Module,https://github.com/kk7nc/RMDL/commit/b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,TP
b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,Move Module,https://github.com/kk7nc/RMDL/commit/b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,TP
b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,Move Module,https://github.com/kk7nc/RMDL/commit/b0355d3d76356ee2dfbd73c70a83064c1a5f95c5,TP
afae14de7f8e86f890350acbe4635e6e42da0d75,Rename Method,https://github.com/PyMVPA/PyMVPA/commit/afae14de7f8e86f890350acbe4635e6e42da0d75,TP
afae14de7f8e86f890350acbe4635e6e42da0d75,Extract Class,https://github.com/PyMVPA/PyMVPA/commit/afae14de7f8e86f890350acbe4635e6e42da0d75,TP
af3316278d739bbc78c6558bed2d563aba953df5,Rename Class,https://github.com/matthewwithanm/django-imagekit/commit/af3316278d739bbc78c6558bed2d563aba953df5,TP
af3316278d739bbc78c6558bed2d563aba953df5,Rename Class,https://github.com/matthewwithanm/django-imagekit/commit/af3316278d739bbc78c6558bed2d563aba953df5,TP
aee2e5f8e8cbc80632f13261318ef244600db246,Rename Variable,https://github.com/pierluigiferrari/ssd_keras/commit/aee2e5f8e8cbc80632f13261318ef244600db246,TP
aee2e5f8e8cbc80632f13261318ef244600db246,Rename Class,https://github.com/pierluigiferrari/ssd_keras/commit/aee2e5f8e8cbc80632f13261318ef244600db246,TP
aee2e5f8e8cbc80632f13261318ef244600db246,Rename Class,https://github.com/pierluigiferrari/ssd_keras/commit/aee2e5f8e8cbc80632f13261318ef244600db246,TP
aee2e5f8e8cbc80632f13261318ef244600db246,Rename Class,https://github.com/pierluigiferrari/ssd_keras/commit/aee2e5f8e8cbc80632f13261318ef244600db246,TP
aee2e5f8e8cbc80632f13261318ef244600db246,Move Method,https://github.com/pierluigiferrari/ssd_keras/commit/aee2e5f8e8cbc80632f13261318ef244600db246,FN
aee2e5f8e8cbc80632f13261318ef244600db246,Move Method,https://github.com/pierluigiferrari/ssd_keras/commit/aee2e5f8e8cbc80632f13261318ef244600db246,FN
ae6cd590b550228c9ae79f7e1dc0448024cc53aa,Move Module,https://github.com/tensorlayer/openpose-plus/commit/ae6cd590b550228c9ae79f7e1dc0448024cc53aa,TP
ae6cd590b550228c9ae79f7e1dc0448024cc53aa,Move Module,https://github.com/tensorlayer/openpose-plus/commit/ae6cd590b550228c9ae79f7e1dc0448024cc53aa,TP
ae6cd590b550228c9ae79f7e1dc0448024cc53aa,Move Module,https://github.com/tensorlayer/openpose-plus/commit/ae6cd590b550228c9ae79f7e1dc0448024cc53aa,TP
